source,source_state,source_county,source_tract,source_tract_display,source_blockgroup,target,target_state,target_county,target_tract,target_tract_display,target_blockgroup
370630018095,37,063,001809,18.09,5,370630018091,37,063,001809,18.09,1
370630018095,37,063,001809,18.09,5,370630018092,37,063,001809,18.09,2
370630018095,37,063,001809,18.09,5,370630018094,37,063,001809,18.09,4
370630018094,37,063,001809,18.09,4,370630018091,37,063,001809,18.09,1
370630018094,37,063,001809,18.09,4,370630018093,37,063,001809,18.09,3
370630018094,37,063,001809,18.09,4,370630018092,37,063,001809,18.09,2
370630018094,37,063,001809,18.09,4,370630018084,37,063,001808,18.08,4
370630018094,37,063,001809,18.09,4,370630018082,37,063,001808,18.08,2
370630018094,37,063,001809,18.09,4,370630018103,37,063,001810,18.10,3
370630018094,37,063,001809,18.09,4,370630018024,37,063,001802,18.02,4
370630018093,37,063,001809,18.09,3,371830537172,37,183,053717,537.17,2
370630018093,37,063,001809,18.09,3,371830536132,37,183,053613,536.13,2
370630018093,37,063,001809,18.09,3,370630018091,37,063,001809,18.09,1
370630018093,37,063,001809,18.09,3,370630019003,37,063,001900,19.00,3
370630018093,37,063,001809,18.09,3,370630018084,37,063,001808,18.08,4
370630018093,37,063,001809,18.09,3,370630018082,37,063,001808,18.08,2
370630018084,37,063,001808,18.08,4,370630019003,37,063,001900,19.00,3
370630018084,37,063,001808,18.08,4,370630019004,37,063,001900,19.00,4
370630018084,37,063,001808,18.08,4,370630018082,37,063,001808,18.08,2
370630018084,37,063,001808,18.08,4,370630018083,37,063,001808,18.08,3
370630018084,37,063,001808,18.08,4,370630018081,37,063,001808,18.08,1
370630018084,37,063,001808,18.08,4,370630019002,37,063,001900,19.00,2
370630019003,37,063,001900,19.00,3,371830537172,37,183,053717,537.17,2
370630019003,37,063,001900,19.00,3,371830536132,37,183,053613,536.13,2
370630019003,37,063,001900,19.00,3,370630019001,37,063,001900,19.00,1
370630019003,37,063,001900,19.00,3,370630019004,37,063,001900,19.00,4
370630019004,37,063,001900,19.00,4,370630019001,37,063,001900,19.00,1
370630019004,37,063,001900,19.00,4,371830537194,37,183,053719,537.19,4
370630019004,37,063,001900,19.00,4,371830537203,37,183,053720,537.20,3
370630019004,37,063,001900,19.00,4,370630018083,37,063,001808,18.08,3
370630019004,37,063,001900,19.00,4,371830537202,37,183,053720,537.20,2
370630019004,37,063,001900,19.00,4,370630019002,37,063,001900,19.00,2
370630020293,37,063,002029,20.29,3,370630020331,37,063,002033,20.33,1
370630020293,37,063,002029,20.29,3,371350112041,37,135,011204,112.04,1
370630020293,37,063,002029,20.29,3,370630020291,37,063,002029,20.29,1
370630018083,37,063,001808,18.08,3,370630018081,37,063,001808,18.08,1
370630018083,37,063,001808,18.08,3,370630018111,37,063,001811,18.11,1
370630018083,37,063,001808,18.08,3,370630019002,37,063,001900,19.00,2
370630020291,37,063,002029,20.29,1,370630020312,37,063,002031,20.31,2
370630020291,37,063,002029,20.29,1,370630020152,37,063,002015,20.15,2
370630020291,37,063,002029,20.29,1,370630020301,37,063,002030,20.30,1
370630020291,37,063,002029,20.29,1,370630020302,37,063,002030,20.30,2
370630020302,37,063,002030,20.30,2,370630020301,37,063,002030,20.30,1
370630020302,37,063,002030,20.30,2,370630006001,37,063,000600,6.00,1
370630020302,37,063,002030,20.30,2,370630017062,37,063,001706,17.06,2
370630020301,37,063,002030,20.30,1,370630020152,37,063,002015,20.15,2
370630020301,37,063,002030,20.30,1,370630006001,37,063,000600,6.00,1
370630006001,37,063,000600,6.00,1,370630020152,37,063,002015,20.15,2
370630006001,37,063,000600,6.00,1,370630006003,37,063,000600,6.00,3
370630006001,37,063,000600,6.00,1,370630006002,37,063,000600,6.00,2
370630006001,37,063,000600,6.00,1,370630015011,37,063,001501,15.01,1
370630006001,37,063,000600,6.00,1,370630017062,37,063,001706,17.06,2
370630018102,37,063,001810,18.10,2,370630018103,37,063,001810,18.10,3
370630018102,37,063,001810,18.10,2,370630018101,37,063,001810,18.10,1
370630018102,37,063,001810,18.10,2,370630018023,37,063,001802,18.02,3
370630018102,37,063,001810,18.10,2,370630018021,37,063,001802,18.02,1
370630018102,37,063,001810,18.10,2,370630018116,37,063,001811,18.11,6
370630018102,37,063,001810,18.10,2,370630018113,37,063,001811,18.11,3
370630015053,37,063,001505,15.05,3,370630015042,37,063,001504,15.04,2
370630015053,37,063,001505,15.05,3,370630015051,37,063,001505,15.05,1
370630017123,37,063,001712,17.12,3,370630017051,37,063,001705,17.05,1
370630017123,37,063,001712,17.12,3,370630017132,37,063,001713,17.13,2
370630017123,37,063,001712,17.12,3,370630017131,37,063,001713,17.13,1
370630017123,37,063,001712,17.12,3,370630017122,37,063,001712,17.12,2
370630017122,37,063,001712,17.12,2,370630017051,37,063,001705,17.05,1
370630017122,37,063,001712,17.12,2,370630017112,37,063,001711,17.11,2
370630017122,37,063,001712,17.12,2,370630017113,37,063,001711,17.11,3
370630017103,37,063,001710,17.10,3,370630017053,37,063,001705,17.05,3
370630017103,37,063,001710,17.10,3,370630017101,37,063,001710,17.10,1
370630017103,37,063,001710,17.10,3,370630017093,37,063,001709,17.09,3
370630017103,37,063,001710,17.10,3,370630017102,37,063,001710,17.10,2
370630016047,37,063,001604,16.04,7,370630017111,37,063,001711,17.11,1
370630016047,37,063,001604,16.04,7,370630016043,37,063,001604,16.04,3
370630016047,37,063,001604,16.04,7,370630016041,37,063,001604,16.04,1
370630016047,37,063,001604,16.04,7,370630016032,37,063,001603,16.03,2
370630016047,37,063,001604,16.04,7,370630016046,37,063,001604,16.04,6
370630016046,37,063,001604,16.04,6,370630016041,37,063,001604,16.04,1
370630016046,37,063,001604,16.04,6,370630016032,37,063,001603,16.03,2
370630016046,37,063,001604,16.04,6,370630016034,37,063,001603,16.03,4
370630016046,37,063,001604,16.04,6,370630016042,37,063,001604,16.04,2
370630016046,37,063,001604,16.04,6,370630016033,37,063,001603,16.03,3
370630021005,37,063,002100,21.00,5,370630021001,37,063,002100,21.00,1
370630021005,37,063,002100,21.00,5,370630021002,37,063,002100,21.00,2
370630020341,37,063,002034,20.34,1,370630020191,37,063,002019,20.19,1
370630020341,37,063,002034,20.34,1,370630020342,37,063,002034,20.34,2
370630020341,37,063,002034,20.34,1,370630020331,37,063,002033,20.33,1
370630020244,37,063,002024,20.24,4,370630020242,37,063,002024,20.24,2
370630020244,37,063,002024,20.24,4,370630020245,37,063,002024,20.24,5
370630020244,37,063,002024,20.24,4,370630020251,37,063,002025,20.25,1
370630020244,37,063,002024,20.24,4,370630020075,37,063,002007,20.07,5
370630020244,37,063,002024,20.24,4,370630020093,37,063,002009,20.09,3
370630015042,37,063,001504,15.04,2,370630015011,37,063,001501,15.01,1
370630015042,37,063,001504,15.04,2,370630017062,37,063,001706,17.06,2
370630015042,37,063,001504,15.04,2,370630015051,37,063,001505,15.05,1
370630015042,37,063,001504,15.04,2,370630017061,37,063,001706,17.06,1
370630015042,37,063,001504,15.04,2,370630004013,37,063,000401,4.01,3
370630020342,37,063,002034,20.34,2,370630020191,37,063,002019,20.19,1
370630020342,37,063,002034,20.34,2,370630020212,37,063,002021,20.21,2
370630020342,37,063,002034,20.34,2,370630020082,37,063,002008,20.08,2
370630020342,37,063,002034,20.34,2,370630020071,37,063,002007,20.07,1
370630018111,37,063,001811,18.11,1,370630018101,37,063,001810,18.10,1
370630018111,37,063,001811,18.11,1,370630018081,37,063,001808,18.08,1
370630018111,37,063,001811,18.11,1,370630018116,37,063,001811,18.11,6
370630018111,37,063,001811,18.11,1,370630018115,37,063,001811,18.11,5
370630018113,37,063,001811,18.11,3,370630018021,37,063,001802,18.02,1
370630018113,37,063,001811,18.11,3,370630018116,37,063,001811,18.11,6
370630018113,37,063,001811,18.11,3,370630018022,37,063,001802,18.02,2
370630018101,37,063,001810,18.10,1,370630018082,37,063,001808,18.08,2
370630018101,37,063,001810,18.10,1,370630018103,37,063,001810,18.10,3
370630018101,37,063,001810,18.10,1,370630018081,37,063,001808,18.08,1
370630018101,37,063,001810,18.10,1,370630018116,37,063,001811,18.11,6
370630020134,37,063,002013,20.13,4,370630020131,37,063,002013,20.13,1
370630020332,37,063,002033,20.33,2,370630020192,37,063,002019,20.19,2
370630020332,37,063,002033,20.33,2,370630020193,37,063,002019,20.19,3
370630020332,37,063,002033,20.33,2,370630020331,37,063,002033,20.33,1
370630018103,37,063,001810,18.10,3,370630018082,37,063,001808,18.08,2
370630018103,37,063,001810,18.10,3,370630018024,37,063,001802,18.02,4
370630018103,37,063,001810,18.10,3,370630018023,37,063,001802,18.02,3
370630018116,37,063,001811,18.11,6,370630018081,37,063,001808,18.08,1
370630018116,37,063,001811,18.11,6,370630018115,37,063,001811,18.11,5
370630018115,37,063,001811,18.11,5,370630018061,37,063,001806,18.06,1
370630018017,37,063,001801,18.01,7,370630001011,37,063,000101,1.01,1
370630018017,37,063,001801,18.01,7,370630001012,37,063,000101,1.01,2
370630018017,37,063,001801,18.01,7,370630018011,37,063,001801,18.01,1
370630018017,37,063,001801,18.01,7,370630017092,37,063,001709,17.09,2
370630018017,37,063,001801,18.01,7,370630017091,37,063,001709,17.09,1
370630018017,37,063,001801,18.01,7,370630016011,37,063,001601,16.01,1
370630018017,37,063,001801,18.01,7,370779706071,37,077,970607,9706.07,1
370630018017,37,063,001801,18.01,7,370779707033,37,077,970703,9707.03,3
370630018017,37,063,001801,18.01,7,370779707032,37,077,970703,9707.03,2
370630017132,37,063,001713,17.13,2,370630017051,37,063,001705,17.05,1
371790210172,37,179,021017,210.17,2,371790210133,37,179,021013,210.13,3
371790210172,37,179,021017,210.17,2,371790210171,37,179,021017,210.17,1
371790210172,37,179,021017,210.17,2,371790210162,37,179,021016,210.16,2
371790210172,37,179,021017,210.17,2,371790210161,37,179,021016,210.16,1
371790210133,37,179,021013,210.13,3,371790210141,37,179,021014,210.14,1
371790210133,37,179,021013,210.13,3,371790210132,37,179,021013,210.13,2
371790210133,37,179,021013,210.13,3,371790210131,37,179,021013,210.13,1
371790210133,37,179,021013,210.13,3,371790210171,37,179,021017,210.17,1
371790210131,37,179,021013,210.13,1,371790210141,37,179,021014,210.14,1
371790210131,37,179,021013,210.13,1,371790210142,37,179,021014,210.14,2
371790210131,37,179,021013,210.13,1,371790210132,37,179,021013,210.13,2
371790210131,37,179,021013,210.13,1,371790210121,37,179,021012,210.12,1
371790210131,37,179,021013,210.13,1,371790210171,37,179,021017,210.17,1
371790202033,37,179,020203,202.03,3,371790203092,37,179,020309,203.09,2
371790202033,37,179,020203,202.03,3,371790202032,37,179,020203,202.03,2
371790202033,37,179,020203,202.03,3,371190057142,37,119,005714,57.14,2
371790202033,37,179,020203,202.03,3,371790203051,37,179,020305,203.05,1
371790202033,37,179,020203,202.03,3,371790202042,37,179,020204,202.04,2
371790202033,37,179,020203,202.03,3,371790202031,37,179,020203,202.03,1
371790202033,37,179,020203,202.03,3,371190057143,37,119,005714,57.14,3
371790202033,37,179,020203,202.03,3,371190057151,37,119,005715,57.15,1
371790203143,37,179,020314,203.14,3,371790210191,37,179,021019,210.19,1
371790203143,37,179,020314,203.14,3,371790203152,37,179,020315,203.15,2
371790203143,37,179,020314,203.14,3,371790203153,37,179,020315,203.15,3
371790203143,37,179,020314,203.14,3,371190058511,37,119,005851,58.51,1
371790203143,37,179,020314,203.14,3,371190058492,37,119,005849,58.49,2
371790203143,37,179,020314,203.14,3,371790203141,37,179,020314,203.14,1
371790203143,37,179,020314,203.14,3,371790203142,37,179,020314,203.14,2
371790210162,37,179,021016,210.16,2,371790210171,37,179,021017,210.17,1
371790210162,37,179,021016,210.16,2,371790210161,37,179,021016,210.16,1
371790210162,37,179,021016,210.16,2,371790210071,37,179,021007,210.07,1
371790210162,37,179,021016,210.16,2,371790210092,37,179,021009,210.09,2
371790210162,37,179,021016,210.16,2,371790210093,37,179,021009,210.09,3
371790210162,37,179,021016,210.16,2,371790210181,37,179,021018,210.18,1
371790210093,37,179,021009,210.09,3,371790210071,37,179,021007,210.07,1
371790210093,37,179,021009,210.09,3,371790210092,37,179,021009,210.09,2
371790210093,37,179,021009,210.09,3,371790210091,37,179,021009,210.09,1
371790210093,37,179,021009,210.09,3,371790210203,37,179,021020,210.20,3
371790210093,37,179,021009,210.09,3,371790210181,37,179,021018,210.18,1
371790210092,37,179,021009,210.09,2,371790210121,37,179,021012,210.12,1
371790210092,37,179,021009,210.09,2,371790210171,37,179,021017,210.17,1
371790210092,37,179,021009,210.09,2,371790210091,37,179,021009,210.09,1
371790210181,37,179,021018,210.18,1,371790210071,37,179,021007,210.07,1
371790210181,37,179,021018,210.18,1,371790210203,37,179,021020,210.20,3
371790210181,37,179,021018,210.18,1,371790210211,37,179,021021,210.21,1
371790210181,37,179,021018,210.18,1,371790210182,37,179,021018,210.18,2
371790210181,37,179,021018,210.18,1,371790210061,37,179,021006,210.06,1
371790210203,37,179,021020,210.20,3,371790210123,37,179,021012,210.12,3
371790210203,37,179,021020,210.20,3,371790210091,37,179,021009,210.09,1
371790210203,37,179,021020,210.20,3,371790210043,37,179,021004,210.04,3
371790210203,37,179,021020,210.20,3,371790210042,37,179,021004,210.04,2
371790210203,37,179,021020,210.20,3,371790210204,37,179,021020,210.20,4
371790210203,37,179,021020,210.20,3,371790210211,37,179,021021,210.21,1
371790210203,37,179,021020,210.20,3,371790210212,37,179,021021,210.21,2
371790210203,37,179,021020,210.20,3,371790210182,37,179,021018,210.18,2
371790210123,37,179,021012,210.12,3,371790210121,37,179,021012,210.12,1
371790210123,37,179,021012,210.12,3,371790210041,37,179,021004,210.04,1
371790210123,37,179,021012,210.12,3,371790210091,37,179,021009,210.09,1
371790210123,37,179,021012,210.12,3,371790210122,37,179,021012,210.12,2
371790210123,37,179,021012,210.12,3,371790210042,37,179,021004,210.04,2
371790210042,37,179,021004,210.04,2,371790210041,37,179,021004,210.04,1
371790210042,37,179,021004,210.04,2,371790210043,37,179,021004,210.04,3
371790210042,37,179,021004,210.04,2,371790210204,37,179,021020,210.20,4
371790210202,37,179,021020,210.20,2,371790210043,37,179,021004,210.04,3
371790210202,37,179,021020,210.20,2,371790203082,37,179,020308,203.08,2
371790210202,37,179,021020,210.20,2,371790210204,37,179,021020,210.20,4
371790210202,37,179,021020,210.20,2,371790210201,37,179,021020,210.20,1
371790210202,37,179,021020,210.20,2,371790210051,37,179,021005,210.05,1
371790210043,37,179,021004,210.04,3,371790210041,37,179,021004,210.04,1
371790210043,37,179,021004,210.04,3,371790203082,37,179,020308,203.08,2
371790210043,37,179,021004,210.04,3,371790210204,37,179,021020,210.20,4
371790210043,37,179,021004,210.04,3,371790210051,37,179,021005,210.05,1
371790204064,37,179,020406,204.06,4,371790205012,37,179,020501,205.01,2
371790204064,37,179,020406,204.06,4,371790205011,37,179,020501,205.01,1
371790204064,37,179,020406,204.06,4,371790204032,37,179,020403,204.03,2
371790204064,37,179,020406,204.06,4,371790204061,37,179,020406,204.06,1
371790204064,37,179,020406,204.06,4,371790204063,37,179,020406,204.06,3
371790204064,37,179,020406,204.06,4,371790204031,37,179,020403,204.03,1
371790206012,37,179,020601,206.01,2,371790206022,37,179,020602,206.02,2
371790206012,37,179,020601,206.01,2,371790207022,37,179,020702,207.02,2
371790206012,37,179,020601,206.01,2,371790207021,37,179,020702,207.02,1
371790206012,37,179,020601,206.01,2,371790206011,37,179,020601,206.01,1
371790206012,37,179,020601,206.01,2,371790206014,37,179,020601,206.01,4
371790206012,37,179,020601,206.01,2,371790207011,37,179,020701,207.01,1
371790210191,37,179,021019,210.19,1,371790210211,37,179,021021,210.21,1
371790210191,37,179,021019,210.19,1,371790210212,37,179,021021,210.21,2
371790210191,37,179,021019,210.19,1,371790210182,37,179,021018,210.18,2
371790210191,37,179,021019,210.19,1,371790210193,37,179,021019,210.19,3
371790210191,37,179,021019,210.19,1,371190058501,37,119,005850,58.50,1
371790210191,37,179,021019,210.19,1,371790210192,37,179,021019,210.19,2
371790210191,37,179,021019,210.19,1,371790203152,37,179,020315,203.15,2
371790210191,37,179,021019,210.19,1,371190058511,37,119,005851,58.51,1
371790210191,37,179,021019,210.19,1,371190058492,37,119,005849,58.49,2
371790210192,37,179,021019,210.19,2,371790210211,37,179,021021,210.21,1
371790210192,37,179,021019,210.19,2,371790210212,37,179,021021,210.21,2
371790210192,37,179,021019,210.19,2,371790203161,37,179,020316,203.16,1
371790210192,37,179,021019,210.19,2,371790203151,37,179,020315,203.15,1
371790210192,37,179,021019,210.19,2,371790203152,37,179,020315,203.15,2
371790210192,37,179,021019,210.19,2,371790203153,37,179,020315,203.15,3
371790204051,37,179,020405,204.05,1,371790204063,37,179,020406,204.06,3
371790204051,37,179,020405,204.05,1,371790204031,37,179,020403,204.03,1
371790204051,37,179,020405,204.05,1,371790204013,37,179,020401,204.01,3
371790204051,37,179,020405,204.05,1,371790203071,37,179,020307,203.07,1
371790204051,37,179,020405,204.05,1,371790204012,37,179,020401,204.01,2
371790204051,37,179,020405,204.05,1,371790203213,37,179,020321,203.21,3
371790202051,37,179,020205,202.05,1,371790204011,37,179,020401,204.01,1
371790202051,37,179,020205,202.05,1,371790204013,37,179,020401,204.01,3
371790202051,37,179,020205,202.05,1,371790204012,37,179,020401,204.01,2
371790202051,37,179,020205,202.05,1,371790203213,37,179,020321,203.21,3
371790202051,37,179,020205,202.05,1,371790203211,37,179,020321,203.21,1
371790202051,37,179,020205,202.05,1,371790202061,37,179,020206,202.06,1
371790202051,37,179,020205,202.05,1,371790203052,37,179,020305,203.05,2
371790202051,37,179,020205,202.05,1,371790202052,37,179,020205,202.05,2
371790202051,37,179,020205,202.05,1,371790202062,37,179,020206,202.06,2
371790204013,37,179,020401,204.01,3,371790204063,37,179,020406,204.06,3
371790204013,37,179,020401,204.01,3,371790204011,37,179,020401,204.01,1
371790204013,37,179,020401,204.01,3,371790204012,37,179,020401,204.01,2
371790204011,37,179,020401,204.01,1,371790206021,37,179,020602,206.02,1
371790204011,37,179,020401,204.01,1,371790206011,37,179,020601,206.01,1
371790204011,37,179,020401,204.01,1,371790204062,37,179,020406,204.06,2
371790204011,37,179,020401,204.01,1,371790204061,37,179,020406,204.06,1
371790204011,37,179,020401,204.01,1,371790204063,37,179,020406,204.06,3
371790204011,37,179,020401,204.01,1,371790206014,37,179,020601,206.01,4
371790204011,37,179,020401,204.01,1,371790206013,37,179,020601,206.01,3
371790204011,37,179,020401,204.01,1,371790202061,37,179,020206,202.06,1
371790202061,37,179,020206,202.06,1,371790206013,37,179,020601,206.01,3
371790202061,37,179,020206,202.06,1,371790202052,37,179,020205,202.05,2
371790202061,37,179,020206,202.06,1,371790201003,37,179,020100,201.00,3
371790202061,37,179,020206,202.06,1,371790202062,37,179,020206,202.06,2
371790203191,37,179,020319,203.19,1,371790203121,37,179,020312,203.12,1
371790203191,37,179,020319,203.19,1,371790203192,37,179,020319,203.19,2
371790203191,37,179,020319,203.19,1,371190057122,37,119,005712,57.12,2
371790203191,37,179,020319,203.19,1,371790203102,37,179,020310,203.10,2
371790203191,37,179,020319,203.19,1,371790203101,37,179,020310,203.10,1
371790203191,37,179,020319,203.19,1,371190057132,37,119,005713,57.13,2
371790203192,37,179,020319,203.19,2,371790203121,37,179,020312,203.12,1
371790203192,37,179,020319,203.19,2,371790203182,37,179,020318,203.18,2
371790203192,37,179,020319,203.19,2,371790203102,37,179,020310,203.10,2
371790203192,37,179,020319,203.19,2,371790203101,37,179,020310,203.10,1
371790203192,37,179,020319,203.19,2,371790203051,37,179,020305,203.05,1
371790203182,37,179,020318,203.18,2,371790203122,37,179,020312,203.12,2
371790203182,37,179,020318,203.18,2,371790203121,37,179,020312,203.12,1
371790203182,37,179,020318,203.18,2,371790203201,37,179,020320,203.20,1
371790203182,37,179,020318,203.18,2,371790203181,37,179,020318,203.18,1
371790203182,37,179,020318,203.18,2,371790203051,37,179,020305,203.05,1
371790202052,37,179,020205,202.05,2,371790203211,37,179,020321,203.21,1
371790202052,37,179,020205,202.05,2,371790203052,37,179,020305,203.05,2
371790202052,37,179,020205,202.05,2,371790203051,37,179,020305,203.05,1
371790202052,37,179,020205,202.05,2,371790202062,37,179,020206,202.06,2
371790202052,37,179,020205,202.05,2,371790202042,37,179,020204,202.04,2
371790202062,37,179,020206,202.06,2,371790201003,37,179,020100,201.00,3
371790202062,37,179,020206,202.06,2,371790202043,37,179,020204,202.04,3
371790202062,37,179,020206,202.06,2,371790202042,37,179,020204,202.04,2
371790207013,37,179,020701,207.01,3,371790207012,37,179,020701,207.01,2
371790207013,37,179,020701,207.01,3,371790207011,37,179,020701,207.01,1
371790207013,37,179,020701,207.01,3,371790208002,37,179,020800,208.00,2
371790207013,37,179,020701,207.01,3,371790201003,37,179,020100,201.00,3
371790207013,37,179,020701,207.01,3,371790201002,37,179,020100,201.00,2
371790203092,37,179,020309,203.09,2,371790203104,37,179,020310,203.10,4
371790203092,37,179,020309,203.09,2,371790203103,37,179,020310,203.10,3
371790203092,37,179,020309,203.09,2,371790203101,37,179,020310,203.10,1
371790203092,37,179,020309,203.09,2,371790203091,37,179,020309,203.09,1
371790203092,37,179,020309,203.09,2,371790202032,37,179,020203,202.03,2
371790203092,37,179,020309,203.09,2,371790203051,37,179,020305,203.05,1
371790203092,37,179,020309,203.09,2,371790202042,37,179,020204,202.04,2
371790203104,37,179,020310,203.10,4,371790203102,37,179,020310,203.10,2
371790203104,37,179,020310,203.10,4,371790203103,37,179,020310,203.10,3
371790203104,37,179,020310,203.10,4,371790203051,37,179,020305,203.05,1
371790205014,37,179,020501,205.01,4,371790210052,37,179,021005,210.05,2
371790205014,37,179,020501,205.01,4,371790210051,37,179,021005,210.05,1
371790205014,37,179,020501,205.01,4,371790205022,37,179,020502,205.02,2
371790205014,37,179,020501,205.01,4,371790205013,37,179,020501,205.01,3
371790205014,37,179,020501,205.01,4,371790204033,37,179,020403,204.03,3
371790210161,37,179,021016,210.16,1,371790210072,37,179,021007,210.07,2
371790210161,37,179,021016,210.16,1,371790210071,37,179,021007,210.07,1
371790203152,37,179,020315,203.15,2,371790203153,37,179,020315,203.15,3
371790203152,37,179,020315,203.15,2,371790203141,37,179,020314,203.14,1
371790206023,37,179,020602,206.02,3,371790205022,37,179,020502,205.02,2
371790206023,37,179,020602,206.02,3,371790206022,37,179,020602,206.02,2
371790206023,37,179,020602,206.02,3,371790209013,37,179,020901,209.01,3
371790206023,37,179,020602,206.02,3,371790205021,37,179,020502,205.02,1
371790206023,37,179,020602,206.02,3,371790206021,37,179,020602,206.02,1
371790203084,37,179,020308,203.08,4,371790203082,37,179,020308,203.08,2
371790203084,37,179,020308,203.08,4,371790203083,37,179,020308,203.08,3
371790203084,37,179,020308,203.08,4,371790203081,37,179,020308,203.08,1
371790203084,37,179,020308,203.08,4,371790203073,37,179,020307,203.07,3
371790203084,37,179,020308,203.08,4,371790204033,37,179,020403,204.03,3
371790203084,37,179,020308,203.08,4,371790204032,37,179,020403,204.03,2
371790203084,37,179,020308,203.08,4,371790204031,37,179,020403,204.03,1
371790203084,37,179,020308,203.08,4,371790203071,37,179,020307,203.07,1
371790203181,37,179,020318,203.18,1,371790203122,37,179,020312,203.12,2
371790203181,37,179,020318,203.18,1,371790203201,37,179,020320,203.20,1
371790210182,37,179,021018,210.18,2,371790210211,37,179,021021,210.21,1
371790210182,37,179,021018,210.18,2,371790210061,37,179,021006,210.06,1
371790210182,37,179,021018,210.18,2,371790210193,37,179,021019,210.19,3
371790203202,37,179,020320,203.20,2,371790203122,37,179,020312,203.12,2
371790203202,37,179,020320,203.20,2,371790203201,37,179,020320,203.20,1
371790203202,37,179,020320,203.20,2,371790203211,37,179,020321,203.21,1
371790203202,37,179,020320,203.20,2,371790203052,37,179,020305,203.05,2
371790203202,37,179,020320,203.20,2,371790203051,37,179,020305,203.05,1
371790210212,37,179,021021,210.21,2,371790203082,37,179,020308,203.08,2
371790210212,37,179,021021,210.21,2,371790210204,37,179,021020,210.20,4
371790210212,37,179,021021,210.21,2,371790210201,37,179,021020,210.20,1
371790210212,37,179,021021,210.21,2,371790210211,37,179,021021,210.21,1
371790210212,37,179,021021,210.21,2,371790203081,37,179,020308,203.08,1
371790210212,37,179,021021,210.21,2,371790203173,37,179,020317,203.17,3
371790210212,37,179,021021,210.21,2,371790203161,37,179,020316,203.16,1
371790210212,37,179,021021,210.21,2,371790203151,37,179,020315,203.15,1
371790210193,37,179,021019,210.19,3,371790210061,37,179,021006,210.06,1
371790210193,37,179,021019,210.19,3,371190058462,37,119,005846,58.46,2
371790210193,37,179,021019,210.19,3,371190058501,37,119,005850,58.50,1
371790209023,37,179,020902,209.02,3,371790210053,37,179,021005,210.05,3
371790209023,37,179,020902,209.02,3,371790209022,37,179,020902,209.02,2
371790209023,37,179,020902,209.02,3,371790209024,37,179,020902,209.02,4
371790209023,37,179,020902,209.02,3,371790210052,37,179,021005,210.05,2
371790209024,37,179,020902,209.02,4,371790210053,37,179,021005,210.05,3
371790209024,37,179,020902,209.02,4,371790209022,37,179,020902,209.02,2
371790209024,37,179,020902,209.02,4,371790209021,37,179,020902,209.02,1
371790209024,37,179,020902,209.02,4,371790210052,37,179,021005,210.05,2
371790209024,37,179,020902,209.02,4,371790205022,37,179,020502,205.02,2
371790210063,37,179,021006,210.06,3,371790210071,37,179,021007,210.07,1
371790210063,37,179,021006,210.06,3,371790210073,37,179,021007,210.07,3
371790210063,37,179,021006,210.06,3,371790210062,37,179,021006,210.06,2
371790210063,37,179,021006,210.06,3,371790210061,37,179,021006,210.06,1
370970614023,37,097,061402,614.02,3,370970614051,37,097,061405,614.05,1
370970614023,37,097,061402,614.02,3,370970614022,37,097,061402,614.02,2
370970614023,37,097,061402,614.02,3,370970614021,37,097,061402,614.02,1
370970614023,37,097,061402,614.02,3,370970612032,37,097,061203,612.03,2
370970614023,37,097,061402,614.02,3,370970612042,37,097,061204,612.04,2
370970616032,37,097,061603,616.03,2,370970616033,37,097,061603,616.03,3
370970616032,37,097,061603,616.03,2,370970616031,37,097,061603,616.03,1
370970616032,37,097,061603,616.03,2,370970614032,37,097,061403,614.03,2
370970616032,37,097,061603,616.03,2,370970614033,37,097,061403,614.03,3
370970616032,37,097,061603,616.03,2,370970616011,37,097,061601,616.01,1
370970616033,37,097,061603,616.03,3,370970614042,37,097,061404,614.04,2
370970616033,37,097,061603,616.03,3,370970616051,37,097,061605,616.05,1
370970616033,37,097,061603,616.03,3,370970616031,37,097,061603,616.03,1
370970616033,37,097,061603,616.03,3,370970614032,37,097,061403,614.03,2
370970616051,37,097,061605,616.05,1,370970614072,37,097,061407,614.07,2
370970616051,37,097,061605,616.05,1,370970614042,37,097,061404,614.04,2
370970616051,37,097,061605,616.05,1,370970616031,37,097,061603,616.03,1
370970616051,37,097,061605,616.05,1,370970616041,37,097,061604,616.04,1
370970612034,37,097,061203,612.03,4,370970614031,37,097,061403,614.03,1
370970612034,37,097,061203,612.03,4,370970614032,37,097,061403,614.03,2
370970612034,37,097,061203,612.03,4,370970614021,37,097,061402,614.02,1
370970612034,37,097,061203,612.03,4,370970612032,37,097,061203,612.03,2
370970612034,37,097,061203,612.03,4,370970612033,37,097,061203,612.03,3
370970616031,37,097,061603,616.03,1,370970616011,37,097,061601,616.01,1
370970616031,37,097,061603,616.03,1,370970616041,37,097,061604,616.04,1
370970616031,37,097,061603,616.03,1,370970615032,37,097,061503,615.03,2
370970616031,37,097,061603,616.03,1,370970615031,37,097,061503,615.03,1
370970613041,37,097,061304,613.04,1,370970614033,37,097,061403,614.03,3
370970613041,37,097,061304,613.04,1,370970616011,37,097,061601,616.01,1
370970613041,37,097,061304,613.04,1,370970616012,37,097,061601,616.01,2
370970613041,37,097,061304,613.04,1,370970615011,37,097,061501,615.01,1
370970613041,37,097,061304,613.04,1,370970613042,37,097,061304,613.04,2
